Year Published,Unit Code,Unit Name,Item,,2023-2024,2022-2023,2021-2022,2020-2021,2019-2020,2018-2019,2017-2018,2016-2017,2015-2016,2014-2015,2011 Target,2013 Target
FY2024,1B1-KV-KV4-490,Religious Studies,1602,Academic Staff Headcount,8,9,8,6,7,7,10,9,13,12,,
FY2024,1B1-KV-KV4-490,Religious Studies,1625,Academic Profnl Headcount,0,0,0,0,0,0,0,0,0,0,,
FY2024,1B1-KV-KV4-490,Religious Studies,9520,% Sections using ICES,,74.7,73.1,49.1,36.8,78.9,76.9,73.7,82.4,65.6,,
FY2024,1B1-KV-KV4-490,Religious Studies,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV4-490,Religious Studies,9560,Top 10% Faculty,,15,5,14,0,16,19,5,16,12,,
FY2024,1B1-KV-KV4-490,Religious Studies,9580,Next 20% Faculty,,15,37,24,25,16,19,40,13,16,,
FY2024,1B1-KV-KV4-490,Religious Studies,9600,Middle 40% Faculty,,50,37,38,63,47,38,15,52,52,,
FY2024,1B1-KV-KV4-490,Religious Studies,9620,Next 20% Faculty,,20,16,19,13,21,13,25,13,20,,
FY2024,1B1-KV-KV4-490,Religious Studies,9640,Bottom 10% Faculty,,0,5,5,0,0,13,15,6,0,,
FY2024,1B1-KV-KV4-490,Religious Studies,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV4-490,Religious Studies,9680,Top 10% TA,,8,11,14,18,35,11,6,5,8,,
FY2024,1B1-KV-KV4-490,Religious Studies,9700,Next 20% TA,,33,16,43,41,38,39,19,34,33,,
FY2024,1B1-KV-KV4-490,Religious Studies,9720,Middle 40% TA,,33,47,14,35,27,48,39,43,44,,
FY2024,1B1-KV-KV4-490,Religious Studies,9740,Next 20% TA,,17,21,14,6,0,2,31,11,14,,
FY2024,1B1-KV-KV4-490,Religious Studies,9760,Bottom 10% TA,,8,5,14,0,0,0,6,7,0,,
FY2024,1B1-KV-KV4-514,Classics,1602,Academic Staff Headcount,12,13,12,11,12,11,11,11,10,9,,
FY2024,1B1-KV-KV4-514,Classics,1625,Academic Profnl Headcount,0,0,0,0,0,0,0,0,0,0,,
FY2024,1B1-KV-KV4-514,Classics,9520,% Sections using ICES,,80.6,72.6,81.3,38.6,75.9,81.3,87.8,72.9,89.7,,
FY2024,1B1-KV-KV4-514,Classics,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV4-514,Classics,9560,Top 10% Faculty,,3,19,10,11,14,15,18,21,28,,
FY2024,1B1-KV-KV4-514,Classics,9580,Next 20% Faculty,,20,22,16,33,31,45,33,33,24,,
FY2024,1B1-KV-KV4-514,Classics,9600,Middle 40% Faculty,,67,33,45,44,34,33,39,46,41,,
FY2024,1B1-KV-KV4-514,Classics,9620,Next 20% Faculty,,10,7,23,6,17,3,6,0,7,,
FY2024,1B1-KV-KV4-514,Classics,9640,Bottom 10% Faculty,,0,19,6,6,3,3,3,0,0,,
FY2024,1B1-KV-KV4-514,Classics,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV4-514,Classics,9680,Top 10% TA,,11,14,7,14,9,16,18,32,22,,
FY2024,1B1-KV-KV4-514,Classics,9700,Next 20% TA,,14,12,22,67,59,44,33,55,37,,
FY2024,1B1-KV-KV4-514,Classics,9720,Middle 40% TA,,42,44,52,19,29,38,33,13,34,,
FY2024,1B1-KV-KV4-514,Classics,9740,Next 20% TA,,26,26,17,0,3,3,15,0,7,,
FY2024,1B1-KV-KV4-514,Classics,9760,Bottom 10% TA,,7,4,3,0,0,0,0,0,0,,
FY2024,1B1-KV-KV4-585,Spanish and Portuguese,1602,Academic Staff Headcount,23,21,23,24,21,22,22,23,29,25,,
FY2024,1B1-KV-KV4-585,Spanish and Portuguese,1625,Academic Profnl Headcount,4,4,5,5,5,5,5,5,5,5,,
FY2024,1B1-KV-KV4-585,Spanish and Portuguese,9520,% Sections using ICES,,70.5,70.7,73,48.4,88.8,88.9,94.4,88,87.2,,
FY2024,1B1-KV-KV4-585,Spanish and Portuguese,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV4-585,Spanish and Portuguese,9560,Top 10% Faculty,,2,9,6,45,42,37,30,25,28,,
FY2024,1B1-KV-KV4-585,Spanish and Portuguese,9580,Next 20% Faculty,,13,11,11,15,31,26,39,37,23,,
FY2024,1B1-KV-KV4-585,Spanish and Portuguese,9600,Middle 40% Faculty,,43,40,24,30,21,32,27,29,38,,
FY2024,1B1-KV-KV4-585,Spanish and Portuguese,9620,Next 20% Faculty,,20,23,32,9,4,5,3,5,9,,
FY2024,1B1-KV-KV4-585,Spanish and Portuguese,9640,Bottom 10% Faculty,,22,17,27,0,1,0,1,3,2,,
FY2024,1B1-KV-KV4-585,Spanish and Portuguese,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV4-585,Spanish and Portuguese,9680,Top 10% TA,,3,6,3,22,32,30,31,23,22,,
FY2024,1B1-KV-KV4-585,Spanish and Portuguese,9700,Next 20% TA,,9,12,14,31,24,33,30,32,34,,
FY2024,1B1-KV-KV4-585,Spanish and Portuguese,9720,Middle 40% TA,,34,47,43,34,35,29,28,36,34,,
FY2024,1B1-KV-KV4-585,Spanish and Portuguese,9740,Next 20% TA,,31,19,23,11,8,6,9,8,9,,
FY2024,1B1-KV-KV4-585,Spanish and Portuguese,9760,Bottom 10% TA,,23,17,17,1,1,2,2,1,2,,
FY2024,1B1-KV-KV4-625,"Literatures,Cultures,Ling Adm",1602,Academic Staff Headcount,5,4,4,8,9,7,8,8,7,7,,
FY2024,1B1-KV-KV4-625,"Literatures,Cultures,Ling Adm",1625,Academic Profnl Headcount,3,2,2,5,5,3,4,5,4,6,,
FY2024,1B1-KV-KV4-625,"Literatures,Cultures,Ling Adm",9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-KV-KV4-625,"Literatures,Cultures,Ling Adm",9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV4-625,"Literatures,Cultures,Ling Adm",9560,Top 10% Faculty,,,,,0,,0,,,,,
FY2024,1B1-KV-KV4-625,"Literatures,Cultures,Ling Adm",9580,Next 20% Faculty,,,,,50,,100,,,,,
FY2024,1B1-KV-KV4-625,"Literatures,Cultures,Ling Adm",9600,Middle 40% Faculty,,,,,50,,0,,,,,
FY2024,1B1-KV-KV4-625,"Literatures,Cultures,Ling Adm",9620,Next 20% Faculty,,,,,0,,0,,,,,
FY2024,1B1-KV-KV4-625,"Literatures,Cultures,Ling Adm",9640,Bottom 10% Faculty,,,,,0,,0,,,,,
FY2024,1B1-KV-KV4-625,"Literatures,Cultures,Ling Adm",9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV4-625,"Literatures,Cultures,Ling Adm",9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-KV-KV4-625,"Literatures,Cultures,Ling Adm",9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-KV-KV4-625,"Literatures,Cultures,Ling Adm",9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-KV-KV4-625,"Literatures,Cultures,Ling Adm",9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-KV-KV4-625,"Literatures,Cultures,Ling Adm",9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-KV-KV4-771,Comparative & World Lit,1602,Academic Staff Headcount,6,7,8,8,8,6,9,9,9,8,,
FY2024,1B1-KV-KV4-771,Comparative & World Lit,1625,Academic Profnl Headcount,0,0,0,0,0,0,0,0,0,0,,
FY2024,1B1-KV-KV4-771,Comparative & World Lit,9520,% Sections using ICES,,48.4,70,70.3,32.6,69.2,71.7,68.3,75,74.5,,
FY2024,1B1-KV-KV4-771,Comparative & World Lit,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV4-771,Comparative & World Lit,9560,Top 10% Faculty,,22,27,0,0,33,38,13,33,29,,
FY2024,1B1-KV-KV4-771,Comparative & World Lit,9580,Next 20% Faculty,,44,7,23,43,33,44,50,20,24,,
FY2024,1B1-KV-KV4-771,Comparative & World Lit,9600,Middle 40% Faculty,,11,13,46,57,17,19,13,33,24,,
FY2024,1B1-KV-KV4-771,Comparative & World Lit,9620,Next 20% Faculty,,22,33,23,0,8,0,19,7,19,,
FY2024,1B1-KV-KV4-771,Comparative & World Lit,9640,Bottom 10% Faculty,,0,20,8,0,8,0,6,7,5,,
FY2024,1B1-KV-KV4-771,Comparative & World Lit,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV4-771,Comparative & World Lit,9680,Top 10% TA,,17,0,8,43,27,12,8,17,7,,
FY2024,1B1-KV-KV4-771,Comparative & World Lit,9700,Next 20% TA,,33,0,0,43,20,24,33,22,43,,
FY2024,1B1-KV-KV4-771,Comparative & World Lit,9720,Middle 40% TA,,17,46,38,14,47,41,33,39,36,,
FY2024,1B1-KV-KV4-771,Comparative & World Lit,9740,Next 20% TA,,17,46,31,0,7,18,8,22,14,,
FY2024,1B1-KV-KV4-771,Comparative & World Lit,9760,Bottom 10% TA,,17,8,23,0,0,6,17,0,0,,
FY2024,1B1-KV-KV4-787,Translation & Interpreting St,1602,Academic Staff Headcount,2,2,4,,,,,,,,,
FY2024,1B1-KV-KV4-787,Translation & Interpreting St,1625,Academic Profnl Headcount,0,0,1,,,,,,,,,
FY2024,1B1-KV-KV4-787,Translation & Interpreting St,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-KV-KV4-787,Translation & Interpreting St,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV4-787,Translation & Interpreting St,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-KV-KV4-787,Translation & Interpreting St,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-KV-KV4-787,Translation & Interpreting St,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-KV-KV4-787,Translation & Interpreting St,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-KV-KV4-787,Translation & Interpreting St,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-KV-KV4-787,Translation & Interpreting St,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV4-787,Translation & Interpreting St,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-KV-KV4-787,Translation & Interpreting St,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-KV-KV4-787,Translation & Interpreting St,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-KV-KV4-787,Translation & Interpreting St,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-KV-KV4-787,Translation & Interpreting St,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-KV-KV4-864,Linguistics,1602,Academic Staff Headcount,40,38,42,38,38,39,40,37,40,36,,
FY2024,1B1-KV-KV4-864,Linguistics,1625,Academic Profnl Headcount,1,0,0,0,1,1,0,0,1,0,,
FY2024,1B1-KV-KV4-864,Linguistics,9520,% Sections using ICES,,68.5,67.6,74.8,17.4,29.8,31.1,54.4,79.2,81.8,,
FY2024,1B1-KV-KV4-864,Linguistics,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV4-864,Linguistics,9560,Top 10% Faculty,,3,4,6,14,17,10,17,38,30,,
FY2024,1B1-KV-KV4-864,Linguistics,9580,Next 20% Faculty,,7,6,10,19,23,21,35,25,25,,
FY2024,1B1-KV-KV4-864,Linguistics,9600,Middle 40% Faculty,,31,37,31,51,47,54,31,33,32,,
FY2024,1B1-KV-KV4-864,Linguistics,9620,Next 20% Faculty,,35,28,31,8,11,11,14,1,8,,
FY2024,1B1-KV-KV4-864,Linguistics,9640,Bottom 10% Faculty,,24,25,22,8,2,3,3,2,5,,
FY2024,1B1-KV-KV4-864,Linguistics,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV4-864,Linguistics,9680,Top 10% TA,,4,0,1,18,24,16,37,35,39,,
FY2024,1B1-KV-KV4-864,Linguistics,9700,Next 20% TA,,14,14,13,27,22,24,22,36,31,,
FY2024,1B1-KV-KV4-864,Linguistics,9720,Middle 40% TA,,39,37,39,41,38,44,23,21,23,,
FY2024,1B1-KV-KV4-864,Linguistics,9740,Next 20% TA,,27,19,24,9,14,13,12,7,8,,
FY2024,1B1-KV-KV4-864,Linguistics,9760,Bottom 10% TA,,16,30,24,5,3,2,6,1,0,,
FY2024,1B1-KV-KV4-927,Germanic Languages & Lit,1602,Academic Staff Headcount,10,9,10,10,10,10,9,11,14,13,,
FY2024,1B1-KV-KV4-927,Germanic Languages & Lit,1625,Academic Profnl Headcount,1,1,1,1,1,1,1,2,2,2,,
FY2024,1B1-KV-KV4-927,Germanic Languages & Lit,9520,% Sections using ICES,,53.5,54.8,61.8,34.2,70.8,66.7,80,79.1,66.7,,
FY2024,1B1-KV-KV4-927,Germanic Languages & Lit,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV4-927,Germanic Languages & Lit,9560,Top 10% Faculty,,0,0,4,22,26,45,27,20,23,,
FY2024,1B1-KV-KV4-927,Germanic Languages & Lit,9580,Next 20% Faculty,,15,15,25,22,37,24,35,53,27,,
FY2024,1B1-KV-KV4-927,Germanic Languages & Lit,9600,Middle 40% Faculty,,62,60,29,22,32,31,35,25,38,,
FY2024,1B1-KV-KV4-927,Germanic Languages & Lit,9620,Next 20% Faculty,,15,25,17,11,5,0,4,3,12,,
FY2024,1B1-KV-KV4-927,Germanic Languages & Lit,9640,Bottom 10% Faculty,,8,0,25,22,0,0,0,0,0,,
FY2024,1B1-KV-KV4-927,Germanic Languages & Lit,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV4-927,Germanic Languages & Lit,9680,Top 10% TA,,12,8,13,17,15,10,16,14,3,,
FY2024,1B1-KV-KV4-927,Germanic Languages & Lit,9700,Next 20% TA,,36,23,13,44,22,19,29,25,29,,
FY2024,1B1-KV-KV4-927,Germanic Languages & Lit,9720,Middle 40% TA,,28,50,39,22,41,52,26,32,50,,
FY2024,1B1-KV-KV4-927,Germanic Languages & Lit,9740,Next 20% TA,,16,15,26,11,19,14,21,21,9,,
FY2024,1B1-KV-KV4-927,Germanic Languages & Lit,9760,Bottom 10% TA,,8,4,9,6,4,5,8,7,9,,
FY2024,1B1-KV-KV4-937,SLCL Courses,1602,Academic Staff Headcount,,,,,,,,,,,,
FY2024,1B1-KV-KV4-937,SLCL Courses,1625,Academic Profnl Headcount,,,,,,,,,,,,
FY2024,1B1-KV-KV4-937,SLCL Courses,9520,% Sections using ICES,,128.6,160,175,50,32.3,40.7,41.4,62.5,50,,
FY2024,1B1-KV-KV4-937,SLCL Courses,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV4-937,SLCL Courses,9560,Top 10% Faculty,,33,13,0,0,38,44,33,11,0,,
FY2024,1B1-KV-KV4-937,SLCL Courses,9580,Next 20% Faculty,,0,0,29,50,13,11,25,11,20,,
FY2024,1B1-KV-KV4-937,SLCL Courses,9600,Middle 40% Faculty,,56,50,57,50,25,44,25,56,60,,
FY2024,1B1-KV-KV4-937,SLCL Courses,9620,Next 20% Faculty,,11,25,14,0,25,0,17,22,20,,
FY2024,1B1-KV-KV4-937,SLCL Courses,9640,Bottom 10% Faculty,,0,13,0,0,0,0,0,0,0,,
FY2024,1B1-KV-KV4-937,SLCL Courses,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV4-937,SLCL Courses,9680,Top 10% TA,,,,,,100,100,,0,0,,
FY2024,1B1-KV-KV4-937,SLCL Courses,9700,Next 20% TA,,,,,,0,0,,100,0,,
FY2024,1B1-KV-KV4-937,SLCL Courses,9720,Middle 40% TA,,,,,,0,0,,0,100,,
FY2024,1B1-KV-KV4-937,SLCL Courses,9740,Next 20% TA,,,,,,0,0,,0,0,,
FY2024,1B1-KV-KV4-937,SLCL Courses,9760,Bottom 10% TA,,,,,,0,0,,0,0,,
FY2024,1B1-KV-KV4-958,Slavic Languages & Literature,1602,Academic Staff Headcount,7,8,8,8,8,8,9,9,9,8,,
FY2024,1B1-KV-KV4-958,Slavic Languages & Literature,1625,Academic Profnl Headcount,1,1,1,1,1,1,1,1,1,1,,
FY2024,1B1-KV-KV4-958,Slavic Languages & Literature,9520,% Sections using ICES,,29.5,34.9,22.7,31.7,53.3,56.3,61.1,55.4,50,,
FY2024,1B1-KV-KV4-958,Slavic Languages & Literature,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV4-958,Slavic Languages & Literature,9560,Top 10% Faculty,,0,0,33,22,21,20,25,23,22,,
FY2024,1B1-KV-KV4-958,Slavic Languages & Literature,9580,Next 20% Faculty,,43,14,33,22,36,60,50,31,56,,
FY2024,1B1-KV-KV4-958,Slavic Languages & Literature,9600,Middle 40% Faculty,,29,57,33,44,36,13,25,46,11,,
FY2024,1B1-KV-KV4-958,Slavic Languages & Literature,9620,Next 20% Faculty,,14,14,0,11,7,7,0,0,11,,
FY2024,1B1-KV-KV4-958,Slavic Languages & Literature,9640,Bottom 10% Faculty,,14,14,0,0,0,0,0,0,0,,
FY2024,1B1-KV-KV4-958,Slavic Languages & Literature,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV4-958,Slavic Languages & Literature,9680,Top 10% TA,,0,13,29,25,60,50,29,39,26,,
FY2024,1B1-KV-KV4-958,Slavic Languages & Literature,9700,Next 20% TA,,0,13,0,50,30,25,24,22,37,,
FY2024,1B1-KV-KV4-958,Slavic Languages & Literature,9720,Middle 40% TA,,33,38,14,0,10,25,29,28,32,,
FY2024,1B1-KV-KV4-958,Slavic Languages & Literature,9740,Next 20% TA,,17,25,57,25,0,0,18,11,0,,
FY2024,1B1-KV-KV4-958,Slavic Languages & Literature,9760,Bottom 10% TA,,50,13,0,0,0,0,0,0,5,,
FY2024,1B1-KV-KV4-985,French and Italian,1602,Academic Staff Headcount,13,13,15,14,15,16,16,15,16,16,,
FY2024,1B1-KV-KV4-985,French and Italian,1625,Academic Profnl Headcount,0,0,1,1,1,1,1,1,1,1,,
FY2024,1B1-KV-KV4-985,French and Italian,9520,% Sections using ICES,,69.3,52.1,64.4,48.5,94.3,91.1,92.4,92,89.5,,
FY2024,1B1-KV-KV4-985,French and Italian,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV4-985,French and Italian,9560,Top 10% Faculty,,0,5,4,29,41,26,29,31,24,,
FY2024,1B1-KV-KV4-985,French and Italian,9580,Next 20% Faculty,,14,5,12,24,23,33,29,33,18,,
FY2024,1B1-KV-KV4-985,French and Italian,9600,Middle 40% Faculty,,41,32,46,41,21,36,37,23,42,,
FY2024,1B1-KV-KV4-985,French and Italian,9620,Next 20% Faculty,,32,32,27,6,8,5,3,10,13,,
FY2024,1B1-KV-KV4-985,French and Italian,9640,Bottom 10% Faculty,,14,26,12,0,8,0,3,2,3,,
FY2024,1B1-KV-KV4-985,French and Italian,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV4-985,French and Italian,9680,Top 10% TA,,3,0,0,24,35,38,31,31,21,,
FY2024,1B1-KV-KV4-985,French and Italian,9700,Next 20% TA,,13,7,20,36,25,27,31,37,37,,
FY2024,1B1-KV-KV4-985,French and Italian,9720,Middle 40% TA,,33,60,41,33,30,22,32,28,32,,
FY2024,1B1-KV-KV4-985,French and Italian,9740,Next 20% TA,,36,20,24,6,5,11,6,3,11,,
FY2024,1B1-KV-KV4-985,French and Italian,9760,Bottom 10% TA,,15,13,15,0,5,2,1,0,0,,
FY2024,1B1-KV-KV4-XXX,"Lit, Cultures,Linguistics,Sch",1602,Academic Staff Headcount,142,138,147,141,142,139,149,146,162,150,,
FY2024,1B1-KV-KV4-XXX,"Lit, Cultures,Linguistics,Sch",1625,Academic Profnl Headcount,11,9,12,14,15,13,13,15,16,17,,
FY2024,1B1-KV-KV4-XXX,"Lit, Cultures,Linguistics,Sch",9520,% Sections using ICES,,64.6,62.8,65.7,34.3,63.8,65.4,76.7,82.1,80,,
FY2024,1B1-KV-KV4-XXX,"Lit, Cultures,Linguistics,Sch",9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV4-XXX,"Lit, Cultures,Linguistics,Sch",9560,Top 10% Faculty,,5,7,7,22,29,26,22,29,25,,
FY2024,1B1-KV-KV4-XXX,"Lit, Cultures,Linguistics,Sch",9580,Next 20% Faculty,,13,12,14,24,28,30,36,31,25,,
FY2024,1B1-KV-KV4-XXX,"Lit, Cultures,Linguistics,Sch",9600,Middle 40% Faculty,,39,37,34,43,31,35,30,32,36,,
FY2024,1B1-KV-KV4-XXX,"Lit, Cultures,Linguistics,Sch",9620,Next 20% Faculty,,25,25,27,7,10,6,9,5,11,,
FY2024,1B1-KV-KV4-XXX,"Lit, Cultures,Linguistics,Sch",9640,Bottom 10% Faculty,,17,20,18,4,3,3,3,3,3,,
FY2024,1B1-KV-KV4-XXX,"Lit, Cultures,Linguistics,Sch",9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV4-XXX,"Lit, Cultures,Linguistics,Sch",9680,Top 10% TA,,5,7,4,23,30,26,27,25,24,,
FY2024,1B1-KV-KV4-XXX,"Lit, Cultures,Linguistics,Sch",9700,Next 20% TA,,15,14,15,36,29,31,28,35,32,,
FY2024,1B1-KV-KV4-XXX,"Lit, Cultures,Linguistics,Sch",9720,Middle 40% TA,,36,45,41,32,33,33,29,31,32,,
FY2024,1B1-KV-KV4-XXX,"Lit, Cultures,Linguistics,Sch",9740,Next 20% TA,,28,19,23,9,7,9,12,8,10,,
FY2024,1B1-KV-KV4-XXX,"Lit, Cultures,Linguistics,Sch",9760,Bottom 10% TA,,15,15,16,1,2,2,3,1,1,,
FY2024,1B1-KV-KV5-253,Atmospheric Sciences,1602,Academic Staff Headcount,27,25,21,20,22,22,25,23,20,21,,
FY2024,1B1-KV-KV5-253,Atmospheric Sciences,1625,Academic Profnl Headcount,7,7,2,1,2,3,3,4,4,4,,
FY2024,1B1-KV-KV5-253,Atmospheric Sciences,9520,% Sections using ICES,,55.6,81.8,71.2,41,86.6,82.9,83.8,79.7,82.2,,
FY2024,1B1-KV-KV5-253,Atmospheric Sciences,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV5-253,Atmospheric Sciences,9560,Top 10% Faculty,,3,6,6,7,12,33,24,32,28,,
FY2024,1B1-KV-KV5-253,Atmospheric Sciences,9580,Next 20% Faculty,,27,9,9,20,15,25,15,16,22,,
FY2024,1B1-KV-KV5-253,Atmospheric Sciences,9600,Middle 40% Faculty,,43,64,56,60,41,25,39,29,34,,
FY2024,1B1-KV-KV5-253,Atmospheric Sciences,9620,Next 20% Faculty,,8,12,9,13,29,8,15,10,9,,
FY2024,1B1-KV-KV5-253,Atmospheric Sciences,9640,Bottom 10% Faculty,,19,9,19,0,3,8,6,13,6,,
FY2024,1B1-KV-KV5-253,Atmospheric Sciences,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV5-253,Atmospheric Sciences,9680,Top 10% TA,,13,8,0,20,25,14,25,32,43,,
FY2024,1B1-KV-KV5-253,Atmospheric Sciences,9700,Next 20% TA,,50,8,7,30,42,41,50,36,54,,
FY2024,1B1-KV-KV5-253,Atmospheric Sciences,9720,Middle 40% TA,,25,50,33,40,29,27,25,29,4,,
FY2024,1B1-KV-KV5-253,Atmospheric Sciences,9740,Next 20% TA,,13,17,33,10,4,14,0,4,0,,
FY2024,1B1-KV-KV5-253,Atmospheric Sciences,9760,Bottom 10% TA,,0,17,27,0,0,5,0,0,0,,
FY2024,1B1-KV-KV5-265,"Earth, Society, & Environ Adm",1602,Academic Staff Headcount,5,6,6,6,6,6,6,7,8,8,,
FY2024,1B1-KV-KV5-265,"Earth, Society, & Environ Adm",1625,Academic Profnl Headcount,3,4,4,4,5,5,5,6,7,7,,
FY2024,1B1-KV-KV5-265,"Earth, Society, & Environ Adm",9520,% Sections using ICES,,,,,,500,100,,,,,
FY2024,1B1-KV-KV5-265,"Earth, Society, & Environ Adm",9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV5-265,"Earth, Society, & Environ Adm",9560,Top 10% Faculty,,,,,0,20,0,0,0,0,,
FY2024,1B1-KV-KV5-265,"Earth, Society, & Environ Adm",9580,Next 20% Faculty,,,,,0,0,100,0,20,40,,
FY2024,1B1-KV-KV5-265,"Earth, Society, & Environ Adm",9600,Middle 40% Faculty,,,,,100,80,0,75,80,40,,
FY2024,1B1-KV-KV5-265,"Earth, Society, & Environ Adm",9620,Next 20% Faculty,,,,,0,0,0,25,0,20,,
FY2024,1B1-KV-KV5-265,"Earth, Society, & Environ Adm",9640,Bottom 10% Faculty,,,,,0,0,0,0,0,0,,
FY2024,1B1-KV-KV5-265,"Earth, Society, & Environ Adm",9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV5-265,"Earth, Society, & Environ Adm",9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-KV-KV5-265,"Earth, Society, & Environ Adm",9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-KV-KV5-265,"Earth, Society, & Environ Adm",9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-KV-KV5-265,"Earth, Society, & Environ Adm",9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-KV-KV5-265,"Earth, Society, & Environ Adm",9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-KV-KV5-655,Earth Sci & Environmental Chng,1602,Academic Staff Headcount,20,21,20,19,21,22,22,22,23,23,,
FY2024,1B1-KV-KV5-655,Earth Sci & Environmental Chng,1625,Academic Profnl Headcount,3,3,3,2,2,2,2,3,4,3,,
FY2024,1B1-KV-KV5-655,Earth Sci & Environmental Chng,9520,% Sections using ICES,,48.5,57.5,50,37,78.5,85.2,85.4,76.4,88.4,,
FY2024,1B1-KV-KV5-655,Earth Sci & Environmental Chng,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV5-655,Earth Sci & Environmental Chng,9560,Top 10% Faculty,,12,3,7,18,25,25,9,19,16,,
FY2024,1B1-KV-KV5-655,Earth Sci & Environmental Chng,9580,Next 20% Faculty,,20,33,23,36,25,33,31,13,24,,
FY2024,1B1-KV-KV5-655,Earth Sci & Environmental Chng,9600,Middle 40% Faculty,,44,30,40,36,44,36,51,42,41,,
FY2024,1B1-KV-KV5-655,Earth Sci & Environmental Chng,9620,Next 20% Faculty,,16,20,13,0,6,6,9,23,14,,
FY2024,1B1-KV-KV5-655,Earth Sci & Environmental Chng,9640,Bottom 10% Faculty,,8,13,17,9,0,0,0,3,5,,
FY2024,1B1-KV-KV5-655,Earth Sci & Environmental Chng,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-KV-KV5-655,Earth Sci & Environmental Chng,9680,Top 10% TA,,13,0,0,32,20,8,27,22,21,,
FY2024,1B1-KV-KV5-655,Earth Sci & Environmental Chng,9700,Next 20% TA,,0,20,20,16,20,33,27,27,19,,
FY2024,1B1-KV-KV5-655,Earth Sci & Environmental Chng,9720,Middle 40% TA,,50,50,20,32,40,36,32,41,51,,
FY2024,1B1-KV-KV5-655,Earth Sci & Environmental Chng,9740,Next 20% TA,,13,15,40,21,17,18,10,8,2,,
FY2024,1B1-KV-KV5-655,Earth Sci & Environmental Chng,9760,Bottom 10% TA,,25,15,20,0,3,5,5,3,6,,
FY2024,1B1-KV-KV5-872,Geography & GIS,1602,Academic Staff Headcount,22,16,15,18,15,14,18,18,19,18,,
